work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
2022,Intermediate,Full-Time,Data Analyst,100000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,65000,US,Fully-remote,US,Medium
2021,Intermediate,Full-Time,Data Analyst,16904,IN,Partially-remote,IN,Large
2022,Junior,Full-Time,AI Scientist,200000,CA,Partially-remote,CA,Large
2022,Junior,Full-Time,Machine Learning Engineer,12000,AR,Fully-remote,AR,Large
2022,Senior,Full-Time,Data Engineer,220000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,146000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,68293,ES,No-remote,ES,Medium
2022,Senior,Full-Time,Data Engineer,36773,ES,No-remote,ES,Medium
2022,Senior,Full-Time,Data Specialist,110000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Specialist,70000,US,No-remote,US,Medium
2022,Junior,Full-Time,Data Analyst,50000,US,Partially-remote,US,Large
2022,Senior,Full-Time,Data Engineer,120000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,95000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,150000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,100000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,47280,ES,No-remote,ES,Medium
2022,Senior,Full-Time,Data Scientist,37824,ES,No-remote,ES,Medium
2022,Senior,Full-Time,Data Architect,190000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Architect,135000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,128000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,81500,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,173000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,110000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,192000,US,No-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,120000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,115934,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,81666,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,120000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,95000,US,No-remote,US,Medium
2022,Senior,Full-Time,Principal Machine Learning Engineer,190000,US,Fully-remote,US,Large
2022,Senior,Full-Time,Data Engineer,194000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,129400,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,201000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,89200,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,165000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,125000,US,No-remote,US,Medium
2022,Senior,Full-Time,Applied Scientist,230000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Applied Scientist,196000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Engineer,130000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Engineer,90000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Researcher,150000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Researcher,100000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Engineer,230000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Engineer,150000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,153600,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,106800,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Researcher,130000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Researcher,100000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,216000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,144000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,180000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,120000,US,No-remote,US,Medium
2022,Junior,Full-Time,Data Engineer,160000,US,No-remote,US,Medium
2022,Junior,Full-Time,Data Engineer,135000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,192500,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,140000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,152500,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,65000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,55000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,178750,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,160000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,63040,FR,Fully-remote,FR,Medium
2022,Intermediate,Full-Time,Data Scientist,52533,FR,Fully-remote,FR,Medium
2022,Intermediate,Full-Time,Machine Learning Scientist,165000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Scientist,135000,US,No-remote,US,Medium
2022,Senior,Full-Time,Analytics Engineer,170000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Analytics Engineer,125000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,105000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,70000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,130000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,95000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,203500,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,152000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,197430,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,134760,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,120000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,197000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,99000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,220000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,162000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,110446,LT,No-remote,LT,Medium
2022,Intermediate,Full-Time,Data Engineer,79178,LT,No-remote,LT,Medium
2022,Intermediate,Full-Time,Data Science Consultant,70186,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Data Science Consultant,51716,GB,No-remote,GB,Medium
2022,Senior,Full-Time,Data Architect,149040,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Architect,113900,US,Fully-remote,US,Medium
2020,Intermediate,Full-Time,Business Data Analyst,95000,US,No-remote,US,Medium
2021,Senior,Full-Time,Data Analyst,115000,US,Fully-remote,US,Small
2022,Senior,Full-Time,Data Analyst,171000,US,Fully-remote,AU,Large
2022,Junior,Full-Time,Data Analytics Engineer,13000,AR,Fully-remote,AR,Small
2022,Senior,Full-Time,Data Engineer,100000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,78000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,120000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,95000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Specialist,110000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Specialist,70000,US,No-remote,US,Medium
2022,Junior,Freelance,Data Analytics Consultant,50000,BE,Fully-remote,US,Small
2022,Senior,Full-Time,Data Scientist,185900,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,129300,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,150000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,100000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,230000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,154600,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,204500,US,No-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,142200,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,160000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,75000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,47280,ES,No-remote,ES,Medium
2022,Senior,Full-Time,Data Scientist,37824,ES,No-remote,ES,Medium
2022,Senior,Full-Time,Data Engineer,213000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,152000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,120000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,110000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,70000,US,No-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Software Engineer,227200,CA,Fully-remote,CA,Medium
2022,Senior,Full-Time,Machine Learning Software Engineer,168000,CA,Fully-remote,CA,Medium
2021,Junior,Full-Time,3D Computer Vision Researcher,20000,AS,No-remote,AS,Medium
2022,Intermediate,Full-Time,Data Scientist,64090,DE,No-remote,DE,Medium
2022,Intermediate,Full-Time,Data Scientist,60938,DE,No-remote,DE,Medium
2022,Senior,Full-Time,ML Engineer,243000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,ML Engineer,183000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,175000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,150000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,130000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,90000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,165000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,124000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,178000,CA,No-remote,CA,Medium
2022,Senior,Full-Time,Data Engineer,132000,CA,No-remote,CA,Medium
2022,Senior,Full-Time,Data Engineer,300000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,169000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,110600,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,116000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,96000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,92350,GB,No-remote,GB,Medium
2022,Senior,Full-Time,Data Analyst,70186,GB,No-remote,GB,Medium
2022,Senior,Full-Time,Data Analyst,105000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,70000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Researcher,105236,CA,Partially-remote,CA,Large
2022,Senior,Full-Time,Data Engineer,194000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,129400,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Architect,190000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Architect,135000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,100000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,70000,US,No-remote,US,Medium
2022,Junior,Full-Time,Machine Learning Engineer,189750,US,No-remote,US,Medium
2022,Junior,Full-Time,Machine Learning Engineer,140250,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,130000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,100000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,160000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,109000,US,No-remote,US,Medium
2022,Senior,Full-Time,Research Engineer,250000,US,No-remote,US,Medium
2022,Senior,Full-Time,Research Engineer,150000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,206000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,160000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,120000,US,No-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,115573,FR,Fully-remote,FR,Medium
2022,Senior,Full-Time,Machine Learning Engineer,73546,FR,Fully-remote,FR,Medium
2022,Junior,Full-Time,Data Engineer,160000,US,No-remote,US,Medium
2022,Junior,Full-Time,Data Engineer,135000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,150000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,100000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,120000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,95000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,68293,ES,No-remote,ES,Medium
2022,Senior,Full-Time,Data Engineer,42026,ES,No-remote,ES,Medium
2022,Senior,Full-Time,Data Engineer,191200,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,191200,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,US,No-remote,US,Medium
2022,Junior,Full-Time,Machine Learning Research Engineer,66192,DE,Partially-remote,DE,Large
2022,Junior,Full-Time,3D Computer Vision Researcher,50000,US,Fully-remote,CR,Small
2022,Senior,Full-Time,Data Engineer,230000,US,No-remote,US,Large
2022,Senior,Full-Time,Data Engineer,154600,US,No-remote,US,Large
2022,Senior,Full-Time,Data Engineer,120000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,95000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,120000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,169000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,110600,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,80000,US,Fully-remote,US,Large
2022,Senior,Full-Time,Data Engineer,185900,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,129300,US,No-remote,US,Medium
2022,Senior,Full-Time,Analytics Engineer,135000,US,No-remote,US,Medium
2022,Senior,Full-Time,Analytics Engineer,110000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analytics Manager,155000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analytics Manager,140000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,205000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,150000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,179500,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,134000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,180000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,120000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,185900,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,129300,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,175000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,145000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Architect,235000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Architect,175000,US,Fully-remote,US,Medium
2022,Junior,Full-Time,Data Science Consultant,27317,ES,Partially-remote,ES,Large
2022,Intermediate,Full-Time,Data Engineer,160000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,90000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,68293,ES,No-remote,ES,Medium
2022,Senior,Full-Time,Data Engineer,36773,ES,No-remote,ES,Medium
2022,Senior,Full-Time,Data Engineer,145000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,115000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Specialist,165000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Specialist,135000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,168400,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,105200,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Deep Learning Engineer,86193,GB,Fully-remote,GB,Medium
2022,Intermediate,Full-Time,Deep Learning Engineer,49253,GB,Fully-remote,GB,Medium
2022,Senior,Full-Time,Data Engineer,200000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,160000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,47280,ES,No-remote,ES,Medium
2022,Senior,Full-Time,Data Scientist,37824,ES,No-remote,ES,Medium
2022,Senior,Full-Time,Data Scientist,198800,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,122600,US,No-remote,US,Medium
2022,Junior,Freelance,Machine Learning Engineer,100000,IR,Fully-remote,IR,Medium
2022,Intermediate,Full-Time,BI Data Analyst,105066,FR,Partially-remote,FR,Medium
2022,Senior,Full-Time,Data Analyst,130000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,100000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Analytics Engineer,104663,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Analytics Engineer,73880,GB,No-remote,GB,Medium
2022,Senior,Full-Time,Data Engineer,125000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,110000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,165000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,124000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,148000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,107000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,150000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,100000,US,No-remote,US,Medium
2022,Junior,Full-Time,Data Engineer,160000,US,No-remote,US,Medium
2022,Junior,Full-Time,Data Engineer,135000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,120000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,95000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,153600,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,106800,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,100000,CA,No-remote,CA,Medium
2022,Intermediate,Full-Time,Data Analyst,65000,CA,No-remote,CA,Medium
2022,Intermediate,Full-Time,Data Engineer,120000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,95000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,63040,PT,No-remote,PT,Medium
2022,Senior,Full-Time,Data Engineer,36773,PT,No-remote,PT,Medium
2022,Executive,Full-Time,Data Engineer,310000,US,Fully-remote,US,Medium
2022,Executive,Full-Time,Data Engineer,239000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Science Manager,299500,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Science Manager,245100,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,168000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,130000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,136000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,104000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,161000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,118000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Applied Scientist,205000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Applied Scientist,184000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,185900,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,129300,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Science Manager,247500,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Science Manager,172200,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Management Specialist,68293,IT,No-remote,IT,Large
2022,Senior,Full-Time,Data Analyst,177000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,131000,US,No-remote,US,Medium
2022,Senior,Full-Time,Applied Scientist,205000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Applied Scientist,184000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,146000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,102000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,169000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,110600,US,No-remote,US,Medium
2022,Senior,Full-Time,Applied Scientist,230000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Applied Scientist,196000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,80000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,65000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,61566,GB,Fully-remote,GB,Medium
2022,Senior,Full-Time,Data Engineer,43096,GB,Fully-remote,GB,Medium
2022,Intermediate,Full-Time,Data Engineer,175000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,135000,US,Fully-remote,US,Medium
2022,Junior,Full-Time,Data Scientist,80000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,231250,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,138750,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Analytics Engineer,193750,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Analytics Engineer,116250,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,231250,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,138750,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Analytics Engineer,231250,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Analytics Engineer,138750,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Analytics Engineer,231250,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Analytics Engineer,138750,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,193750,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,116250,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,208000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,127000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Research Scientist,300000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Research Scientist,196000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,204500,US,No-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,142200,US,No-remote,US,Medium
2021,Intermediate,Freelance,Autonomous Vehicle Technician,45555,AS,Partially-remote,BS,Medium
2022,Senior,Full-Time,Data Engineer,185900,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,129300,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,47280,ES,No-remote,ES,Medium
2022,Senior,Full-Time,Data Scientist,37824,ES,No-remote,ES,Medium
2022,Senior,Full-Time,Machine Learning Engineer,204500,US,No-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,142200,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,205000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,185000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,185900,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,129300,US,No-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,247500,US,No-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,172200,US,No-remote,US,Medium
2022,Junior,Full-Time,Data Engineer,160000,US,No-remote,US,Medium
2022,Junior,Full-Time,Data Engineer,135000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,150000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,100000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,110000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,95000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,185900,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,129300,US,No-remote,US,Medium
2022,Senior,Full-Time,Applied Scientist,205000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Applied Scientist,184000,US,Fully-remote,US,Medium
2022,Junior,Full-Time,Data Scientist,17684,HU,Fully-remote,HU,Medium
2022,Senior,Full-Time,Data Science Tech Lead,375000,US,Partially-remote,US,Large
2022,Senior,Full-Time,Data Engineer,191200,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,225000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,156400,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,169000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,110600,US,No-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,204500,US,No-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,142200,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Engineer,104663,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Machine Learning Engineer,80036,GB,No-remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,185900,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,129300,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,140700,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,93800,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,350000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,135000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,115934,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,81666,US,Fully-remote,US,Medium
2022,Junior,Part-Time,BI Analyst,12000,MX,Fully-remote,US,Large
2022,Intermediate,Full-Time,Machine Learning Engineer,104697,CH,Fully-remote,CH,Large
2022,Junior,Full-Time,Machine Learning Developer,33000,IT,Fully-remote,DE,Small
2022,Junior,Full-Time,Machine Learning Scientist,34672,IT,Fully-remote,DE,Small
2022,Senior,Full-Time,Machine Learning Engineer,201000,US,No-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,119000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,175000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,150000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,154560,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,123648,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,130000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,100000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,170000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,145000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,247500,US,No-remote,US,Medium
